date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:57:27	40381/40381	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2023%20Feb%202024%2012:59:49%20GMT	https://w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/86e42d0b9d8c1564a6902316878565b29f90f78fbae39c976c632f36-20230208161432-jcwum.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/86e42d0b9d8c1564a6902316878565b29f90f78fbae39c976c632f36-20230208161432-jcwum.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:27	57747/57747	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2008:57:19%20GMT	https://w.ladicdn.com/s700x700/5e38d41b293a005eb494981e/z3801365652251_fc9ce2572ef15ad28ee6821447d20286-20221015042709-tcszs-20221114173344-tsvw6-20230209024223-aykle.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s700x700/5e38d41b293a005eb494981e/z3801365652251_fc9ce2572ef15ad28ee6821447d20286-20221015042709-tcszs-20221114173344-tsvw6-20230209024223-aykle.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:28	57726/57726	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2023%20Feb%202024%2012:59:53%20GMT	https://w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/z3801365652251_fc9ce2572ef15ad28ee6821447d20286-20221015042709-tcszs-20221114173344-tsvw6-20230209024223-aykle.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/z3801365652251_fc9ce2572ef15ad28ee6821447d20286-20221015042709-tcszs-20221114173344-tsvw6-20230209024223-aykle.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:28	461186/461186	---MCZ	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2008:57:25%20GMT	https://w.ladicdn.com/s700x700/5e38d41b293a005eb494981e/e8e50694cda5424b86ec3c55c7b85df4e980f40316a30aa255cb97b4-1-20230212031546-pdfuv.png	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s700x700/5e38d41b293a005eb494981e/e8e50694cda5424b86ec3c55c7b85df4e980f40316a30aa255cb97b4-1-20230212031546-pdfuv.png	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:28	476479/476479	---MCZ	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2011:07:59%20GMT	https://w.ladicdn.com/s700x700/5e38d41b293a005eb494981e/f17a40ccb85748f79ee84616dddc6d08e629befacb5567a424421472-20230212031527-yndmj.png	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s700x700/5e38d41b293a005eb494981e/f17a40ccb85748f79ee84616dddc6d08e629befacb5567a424421472-20230212031527-yndmj.png	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:28	75127/75127	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2008:57:28%20GMT	https://w.ladicdn.com/s700x700/5e38d41b293a005eb494981e/snaptikapp_7093735046602951963_000005-20221230044455-mu78c-20230209024223-zux_o.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s700x700/5e38d41b293a005eb494981e/snaptikapp_7093735046602951963_000005-20221230044455-mu78c-20230209024223-zux_o.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:28	37223/37223	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2023%20Feb%202024%2013:00:03%20GMT	https://w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/snaptikapp_7093735046602951963_000005-20221230044455-mu78c-20230209024223-zux_o.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/snaptikapp_7093735046602951963_000005-20221230044455-mu78c-20230209024223-zux_o.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:29	68579/68579	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2011:07:58%20GMT	https://w.ladicdn.com/s700x700/5e38d41b293a005eb494981e/-08-20230208155209-moorf.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s700x700/5e38d41b293a005eb494981e/-08-20230208155209-moorf.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:29	2343153/2343153	---MCZ	200	added ('OK')	image/gif	date:Mon,%2016%20Oct%202023%2001:58:54%20GMT	https://w.ladicdn.com/5e38d41b293a005eb494981e/5wxmp6-20211207093141.gif	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/5e38d41b293a005eb494981e/5wxmp6-20211207093141.gif	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:29	95343/95343	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2002:04:44%20GMT	https://w.ladicdn.com/s700x800/5e38d41b293a005eb494981e/untitled-1-20211206162020.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s700x800/5e38d41b293a005eb494981e/untitled-1-20211206162020.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:29	32278/32278	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2001:58:54%20GMT	https://w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/untitled-1-20211206162020.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/untitled-1-20211206162020.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:30	1906009/1906009	---MCZ	200	added ('OK')	image/gif	date:Mon,%2016%20Oct%202023%2001:58:54%20GMT	https://w.ladicdn.com/5e38d41b293a005eb494981e/5wxno3-20211207093947.gif	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/5e38d41b293a005eb494981e/5wxno3-20211207093947.gif	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:30	98307/98307	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2002:16:16%20GMT	https://w.ladicdn.com/s700x800/5e38d41b293a005eb494981e/8ca1440aa13925f0780933977e92b7f7-20211206162020.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s700x800/5e38d41b293a005eb494981e/8ca1440aa13925f0780933977e92b7f7-20211206162020.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:30	30914/30914	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2001:58:54%20GMT	https://w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/8ca1440aa13925f0780933977e92b7f7-20211206162020.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/8ca1440aa13925f0780933977e92b7f7-20211206162020.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:30	346005/346005	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2002:16:19%20GMT	https://w.ladicdn.com/s700x800/5e38d41b293a005eb494981e/bo-mau-huu-co-20210826160504.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s700x800/5e38d41b293a005eb494981e/bo-mau-huu-co-20210826160504.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:30	25378/25378	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2001:58:54%20GMT	https://w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/bo-mau-huu-co-20210826160504.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/bo-mau-huu-co-20210826160504.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:31	98071/98071	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2002:04:50%20GMT	https://w.ladicdn.com/s700x800/5e38d41b293a005eb494981e/-03-20210921160132.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s700x800/5e38d41b293a005eb494981e/-03-20210921160132.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:31	34320/34320	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2001:58:54%20GMT	https://w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/-03-20210921160132.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/-03-20210921160132.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:31	1436173/1436173	---MCZ	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2002:16:25%20GMT	https://w.ladicdn.com/s700x800/5e38d41b293a005eb494981e/416fbc93557af10f2f2607b31597c481-20220730103622.png	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s700x800/5e38d41b293a005eb494981e/416fbc93557af10f2f2607b31597c481-20220730103622.png	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:31	394866/394866	---MCZ	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2001:58:54%20GMT	https://w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/416fbc93557af10f2f2607b31597c481-20220730103622.png	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/416fbc93557af10f2f2607b31597c481-20220730103622.png	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:31	409423/409423	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2011:08:01%20GMT	https://w.ladicdn.com/s700x800/5e38d41b293a005eb494981e/-05-20210921160132.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s700x800/5e38d41b293a005eb494981e/-05-20210921160132.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:32	43711/43711	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2001:58:54%20GMT	https://w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/-05-20210921160132.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/-05-20210921160132.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:32	59916/59916	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2001:58:54%20GMT	https://w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/067f7fbe75fd8fb4d43ee8a96db1e17645025ee5-20220303030337.jpeg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/067f7fbe75fd8fb4d43ee8a96db1e17645025ee5-20220303030337.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:32	43749/43749	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2001:58:54%20GMT	https://w.ladicdn.com/s350x350/5e38d41b293a005eb494981e/25659706_1199967756802996_5125595626029405350_n-20200208053841.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s350x350/5e38d41b293a005eb494981e/25659706_1199967756802996_5125595626029405350_n-20200208053841.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:32	62982/62982	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2001:58:54%20GMT	https://w.ladicdn.com/s500x550/5e38d41b293a005eb494981e/6d6635cefbf32aaac683088ac24347b962a65912-20220428100117.jpeg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s500x550/5e38d41b293a005eb494981e/6d6635cefbf32aaac683088ac24347b962a65912-20220428100117.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:32	337831/337831	---MCZ	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2001:58:54%20GMT	https://w.ladicdn.com/s350x350/5e38d41b293a005eb494981e/nguyen-tac-chup-anh-gia-dinh-khien-ai-len-hinh-cung-deu-noi-bat-683x1024-20220214030500.png	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s350x350/5e38d41b293a005eb494981e/nguyen-tac-chup-anh-gia-dinh-khien-ai-len-hinh-cung-deu-noi-bat-683x1024-20220214030500.png	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:33	73738/73738	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2001:58:54%20GMT	https://w.ladicdn.com/s500x550/5e38d41b293a005eb494981e/6d38cad8d2a26c42f2e679ca5aad4f6f83898855-20220428100101.jpeg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s500x550/5e38d41b293a005eb494981e/6d38cad8d2a26c42f2e679ca5aad4f6f83898855-20220428100101.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:33	9105/9105	---MCZ	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2001:37:13%20GMT	https://w.ladicdn.com/s400x400/5c7362c6c417ab07e5196b05/icon-1-20191224125328.png	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s400x400/5c7362c6c417ab07e5196b05/icon-1-20191224125328.png	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:33	7414/7414	---MCZ	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2001:32:27%20GMT	https://w.ladicdn.com/s400x400/5c7362c6c417ab07e5196b05/icon-3-20191224125329.png	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s400x400/5c7362c6c417ab07e5196b05/icon-3-20191224125329.png	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:33	9005/9005	---MCZ	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2001:37:12%20GMT	https://w.ladicdn.com/s400x400/5c7362c6c417ab07e5196b05/icon-4-20191224125330.png	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s400x400/5c7362c6c417ab07e5196b05/icon-4-20191224125330.png	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:34	8467/8467	---MCZ	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2001:33:06%20GMT	https://w.ladicdn.com/s400x400/5c7362c6c417ab07e5196b05/icon-2-20191224125329.png	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s400x400/5c7362c6c417ab07e5196b05/icon-2-20191224125329.png	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:34	56738/56738	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2001:58:54%20GMT	https://w.ladicdn.com/s500x500/5e38d41b293a005eb494981e/untitled-2-20220404023058.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s500x500/5e38d41b293a005eb494981e/untitled-2-20220404023058.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:34	52186/52186	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2001:58:54%20GMT	https://w.ladicdn.com/s500x500/5e38d41b293a005eb494981e/-03-20210907084025.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s500x500/5e38d41b293a005eb494981e/-03-20210907084025.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:34	38082/38082	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2001:58:54%20GMT	https://w.ladicdn.com/s500x500/5e38d41b293a005eb494981e/main_005-20211026092811.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s500x500/5e38d41b293a005eb494981e/main_005-20211026092811.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:34	40610/40610	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2001:58:54%20GMT	https://w.ladicdn.com/s500x500/5e38d41b293a005eb494981e/z2869581118782_0726d56d85c6d545f82ad42cd5be0aaf-20220214041109.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s500x500/5e38d41b293a005eb494981e/z2869581118782_0726d56d85c6d545f82ad42cd5be0aaf-20220214041109.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:35	64312/64312	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2001:58:54%20GMT	https://w.ladicdn.com/s500x500/5e38d41b293a005eb494981e/-01-20220303044105.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s500x500/5e38d41b293a005eb494981e/-01-20220303044105.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:35	67387/67387	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2001:58:54%20GMT	https://w.ladicdn.com/s500x500/5e38d41b293a005eb494981e/37eb6cea0dbf9b5b-20220330111652.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s500x500/5e38d41b293a005eb494981e/37eb6cea0dbf9b5b-20220330111652.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
